time ~/seamc castle-10.tif OUT-castle-10.tif -71
0.000000 sec this iteration (556)
0.000000 sec this iteration (555)
0.000000 sec this iteration (554)
0.000000 sec this iteration (553)
0.000000 sec this iteration (552)
0.000000 sec this iteration (551)
0.000000 sec this iteration (550)
0.000000 sec this iteration (549)
0.000000 sec this iteration (548)
0.000000 sec this iteration (547)
0.000000 sec this iteration (546)
0.000000 sec this iteration (545)
0.000000 sec this iteration (544)
0.000000 sec this iteration (543)
0.000000 sec this iteration (542)
0.000000 sec this iteration (541)
1.000000 sec this iteration (540)
0.000000 sec this iteration (539)
0.000000 sec this iteration (538)
0.000000 sec this iteration (537)
0.000000 sec this iteration (536)
0.000000 sec this iteration (535)
0.000000 sec this iteration (534)
0.000000 sec this iteration (533)
0.000000 sec this iteration (532)
0.000000 sec this iteration (531)
0.000000 sec this iteration (530)
0.000000 sec this iteration (529)
0.000000 sec this iteration (528)
0.000000 sec this iteration (527)
0.000000 sec this iteration (526)
0.000000 sec this iteration (525)
0.000000 sec this iteration (524)
0.000000 sec this iteration (523)
0.000000 sec this iteration (522)
0.000000 sec this iteration (521)
0.000000 sec this iteration (520)
0.000000 sec this iteration (519)
0.000000 sec this iteration (518)
0.000000 sec this iteration (517)
0.000000 sec this iteration (516)
0.000000 sec this iteration (515)
0.000000 sec this iteration (514)
0.000000 sec this iteration (513)
0.000000 sec this iteration (512)
0.000000 sec this iteration (511)
0.000000 sec this iteration (510)
0.000000 sec this iteration (509)
0.000000 sec this iteration (508)
0.000000 sec this iteration (507)
0.000000 sec this iteration (506)
0.000000 sec this iteration (505)
0.000000 sec this iteration (504)
0.000000 sec this iteration (503)
0.000000 sec this iteration (502)
0.000000 sec this iteration (501)
0.000000 sec this iteration (500)
0.000000 sec this iteration (499)
0.000000 sec this iteration (498)
0.000000 sec this iteration (497)
0.000000 sec this iteration (496)
0.000000 sec this iteration (495)
0.000000 sec this iteration (494)
0.000000 sec this iteration (493)
0.000000 sec this iteration (492)
0.000000 sec this iteration (491)
0.000000 sec this iteration (490)
0.000000 sec this iteration (489)
0.000000 sec this iteration (488)
0.000000 sec this iteration (487)
0.000000 sec this iteration (486)
0.000000 sec this iteration (485)
0.000000 sec this iteration (484)
0.000000 sec this iteration (483)
0.000000 sec this iteration (482)
0.000000 sec this iteration (481)
0.000000 sec this iteration (480)
0.000000 sec this iteration (479)
0.000000 sec this iteration (478)
0.000000 sec this iteration (477)
0.000000 sec this iteration (476)
0.000000 sec this iteration (475)
0.000000 sec this iteration (474)
0.000000 sec this iteration (473)
0.000000 sec this iteration (472)
0.000000 sec this iteration (471)
0.000000 sec this iteration (470)
0.000000 sec this iteration (469)
1.000000 sec this iteration (468)
0.000000 sec this iteration (467)
0.000000 sec this iteration (466)
0.000000 sec this iteration (465)
0.000000 sec this iteration (464)
0.000000 sec this iteration (463)
0.000000 sec this iteration (462)
0.000000 sec this iteration (461)
0.000000 sec this iteration (460)
0.000000 sec this iteration (459)
0.000000 sec this iteration (458)
0.000000 sec this iteration (457)
0.000000 sec this iteration (456)
0.000000 sec this iteration (455)
0.000000 sec this iteration (454)
0.000000 sec this iteration (453)
0.000000 sec this iteration (452)
0.000000 sec this iteration (451)
0.000000 sec this iteration (450)
0.000000 sec this iteration (449)
0.000000 sec this iteration (448)
0.000000 sec this iteration (447)
0.000000 sec this iteration (446)
0.000000 sec this iteration (445)
0.000000 sec this iteration (444)
0.000000 sec this iteration (443)
0.000000 sec this iteration (442)
0.000000 sec this iteration (441)
0.000000 sec this iteration (440)
0.000000 sec this iteration (439)
0.000000 sec this iteration (438)
0.000000 sec this iteration (437)
0.000000 sec this iteration (436)
0.000000 sec this iteration (435)
0.000000 sec this iteration (434)
0.000000 sec this iteration (433)
0.000000 sec this iteration (432)
0.000000 sec this iteration (431)
0.000000 sec this iteration (430)
0.000000 sec this iteration (429)
0.000000 sec this iteration (428)
0.000000 sec this iteration (427)
0.000000 sec this iteration (426)
0.000000 sec this iteration (425)
0.000000 sec this iteration (424)
0.000000 sec this iteration (423)
0.000000 sec this iteration (422)
0.000000 sec this iteration (421)
0.000000 sec this iteration (420)
0.000000 sec this iteration (419)
0.000000 sec this iteration (418)
0.000000 sec this iteration (417)
0.000000 sec this iteration (416)
0.000000 sec this iteration (415)
0.000000 sec this iteration (414)
0.000000 sec this iteration (413)
0.000000 sec this iteration (412)
0.000000 sec this iteration (411)
0.000000 sec this iteration (410)
0.000000 sec this iteration (409)
0.000000 sec this iteration (408)
0.000000 sec this iteration (407)
0.000000 sec this iteration (406)
0.000000 sec this iteration (405)
0.000000 sec this iteration (404)
0.000000 sec this iteration (403)
0.000000 sec this iteration (402)
0.000000 sec this iteration (401)
0.000000 sec this iteration (400)
0.000000 sec this iteration (399)
0.000000 sec this iteration (398)
0.000000 sec this iteration (397)
0.000000 sec this iteration (396)
0.000000 sec this iteration (395)
0.000000 sec this iteration (394)
0.000000 sec this iteration (393)
0.000000 sec this iteration (392)
0.000000 sec this iteration (391)
0.000000 sec this iteration (390)
0.000000 sec this iteration (389)
0.000000 sec this iteration (388)
0.000000 sec this iteration (387)
0.000000 sec this iteration (386)
0.000000 sec this iteration (385)
1.000000 sec this iteration (384)
0.000000 sec this iteration (383)
0.000000 sec this iteration (382)
0.000000 sec this iteration (381)
0.000000 sec this iteration (380)
0.000000 sec this iteration (379)
0.000000 sec this iteration (378)
0.000000 sec this iteration (377)
0.000000 sec this iteration (376)
0.000000 sec this iteration (375)
0.000000 sec this iteration (374)
0.000000 sec this iteration (373)
0.000000 sec this iteration (372)
0.000000 sec this iteration (371)
0.000000 sec this iteration (370)
0.000000 sec this iteration (369)
0.000000 sec this iteration (368)
0.000000 sec this iteration (367)
0.000000 sec this iteration (366)
0.000000 sec this iteration (365)
0.000000 sec this iteration (364)
0.000000 sec this iteration (363)
0.000000 sec this iteration (362)
0.000000 sec this iteration (361)
0.000000 sec this iteration (360)
0.000000 sec this iteration (359)
0.000000 sec this iteration (358)
0.000000 sec this iteration (357)
0.000000 sec this iteration (356)
0.000000 sec this iteration (355)
0.000000 sec this iteration (354)
0.000000 sec this iteration (353)
0.000000 sec this iteration (352)
0.000000 sec this iteration (351)
0.000000 sec this iteration (350)
0.000000 sec this iteration (349)
0.000000 sec this iteration (348)
0.000000 sec this iteration (347)
0.000000 sec this iteration (346)
0.000000 sec this iteration (345)
0.000000 sec this iteration (344)
0.000000 sec this iteration (343)
0.000000 sec this iteration (342)
0.000000 sec this iteration (341)
0.000000 sec this iteration (340)
0.000000 sec this iteration (339)
